------- 2018-09-06 03:06:09.194458 -------
fph_mode    ,damage_mode ,lng_length  ,lng_num_sqrs,lng_time    ,fph_aborted ,fph_sr_lnth ,fph_num_trps,fph_num_dmgd
fph_mode    ,damage_mode ,lng_length  ,lng_num_sqrs,lng_time    ,fph_aborted ,fph_sr_lnth ,fph_num_trps,fph_num_dmgd
OMNICIENT   ,NO DAMAGING ,    8190.181,         148,        1000,0           ,     832.795,           0,           0
------- 2018-09-14 23:37:32.438441 -------
fph_mode    ,damage_mode ,lng_length  ,lng_num_sqrs,lng_time    ,fph_aborted ,fph_sr_lnth ,fph_num_trps,fph_num_dmgd
------- 2018-09-14 23:38:04.917802 -------
fph_mode    ,damage_mode ,lng_length  ,lng_num_sqrs,lng_time    ,fph_aborted ,fph_sr_lnth ,fph_num_trps,fph_num_dmgd
------- 2018-09-14 23:40:53.927721 -------
fph_mode    ,damage_mode ,lng_length  ,lng_num_sqrs,lng_time    ,fph_aborted ,fph_sr_lnth ,fph_num_trps,fph_num_dmgd
REGULAR     ,SINGLE CELL ,   12666.727,         164,        1000,0           ,     760.303,          22,          10
REGULAR     ,NO DAMAGING ,   12666.727,         164,        1000,0           ,     727.857,          14,           0
SPECIAL     ,NO DAMAGING ,   12666.727,         164,        1000,0           ,     844.706,           3,           0
OMNICIENT   ,NO DAMAGING ,   12666.727,         164,        1000,0           ,     402.120,           0,           0
------- 2018-09-14 23:45:38.697155 -------
fph_mode    ,damage_mode ,lng_length  ,lng_num_sqrs,lng_time    ,fph_aborted ,fph_sr_lnth ,fph_num_trps,fph_num_dmgd
------- 2018-09-14 23:51:09.822831 -------
fph_mode    ,damage_mode ,lng_length  ,lng_num_sqrs,lng_time    ,fph_aborted ,fph_sr_lnth ,fph_num_trps,fph_num_dmgd
REGULAR     ,SINGLE CELL ,    7259.160,         158,        1000,0           ,     816.538,          35,          10
REGULAR     ,NO DAMAGING ,    7259.160,         158,        1000,0           ,     838.205,          56,           0
OMNICIENT   ,NO DAMAGING ,    7259.160,         158,        1000,0           ,     432.802,           0,           0
SPECIAL     ,NO DAMAGING ,    7259.160,         158,        1000,0           ,    1522.895,           8,           0
------- 2018-09-14 23:52:00.036545 -------
fph_mode    ,damage_mode ,lng_length  ,lng_num_sqrs,lng_time    ,fph_aborted ,fph_sr_lnth ,fph_num_trps,fph_num_dmgd
------- 2018-09-14 23:53:10.030498 -------
fph_mode    ,damage_mode ,lng_length  ,lng_num_sqrs,lng_time    ,fph_aborted ,fph_sr_lnth ,fph_num_trps,fph_num_dmgd
REGULAR     ,NO DAMAGING ,   15303.115,          98,        1000,0           ,      27.430,           0,           0
SPECIAL     ,NO DAMAGING ,   15303.115,          98,        1000,0           ,      34.993,           0,           0
OMNICIENT   ,NO DAMAGING ,   15303.115,          98,        1000,0           ,      52.997,           0,           0
------- 2018-09-14 23:54:23.913512 -------
fph_mode    ,damage_mode ,lng_length  ,lng_num_sqrs,lng_time    ,fph_aborted ,fph_sr_lnth ,fph_num_trps,fph_num_dmgd
SPECIAL     ,NO DAMAGING ,    8372.791,          76,        1000,1           ,    5823.761,          20,           0
OMNICIENT   ,NO DAMAGING ,    8372.791,          76,        1000,0           ,     286.133,           0,           0
------- 2018-09-14 23:59:23.321419 -------
fph_mode    ,damage_mode ,lng_length  ,lng_num_sqrs,lng_time    ,fph_aborted ,fph_sr_lnth ,fph_num_trps,fph_num_dmgd
------- 2018-09-15 00:02:09.989334 -------
fph_mode    ,damage_mode ,lng_length  ,lng_num_sqrs,lng_time    ,fph_aborted ,fph_sr_lnth ,fph_num_trps,fph_num_dmgd
------- 2018-09-15 00:02:28.737901 -------
fph_mode    ,damage_mode ,lng_length  ,lng_num_sqrs,lng_time    ,fph_aborted ,fph_sr_lnth ,fph_num_trps,fph_num_dmgd
------- 2018-09-15 00:03:21.796853 -------
fph_mode    ,damage_mode ,lng_length  ,lng_num_sqrs,lng_time    ,fph_aborted ,fph_sr_lnth ,fph_num_trps,fph_num_dmgd
------- 2018-09-15 00:03:40.982191 -------
fph_mode    ,damage_mode ,lng_length  ,lng_num_sqrs,lng_time    ,fph_aborted ,fph_sr_lnth ,fph_num_trps,fph_num_dmgd
------- 2018-09-15 00:05:36.780250 -------
fph_mode    ,damage_mode ,lng_length  ,lng_num_sqrs,lng_time    ,fph_aborted ,fph_sr_lnth ,fph_num_trps,fph_num_dmgd
REGULAR     ,NO DAMAGING ,    6293.816,         182,        1000,0           ,    1164.411,          21,           0
------- 2018-09-15 00:08:34.613280 -------
fph_mode    ,damage_mode ,lng_length  ,lng_num_sqrs,lng_time    ,fph_aborted ,fph_sr_lnth ,fph_num_trps,fph_num_dmgd
------- 2018-09-15 00:08:48.384996 -------
fph_mode    ,damage_mode ,lng_length  ,lng_num_sqrs,lng_time    ,fph_aborted ,fph_sr_lnth ,fph_num_trps,fph_num_dmgd
SPECIAL     ,NO DAMAGING ,    8830.088,          80,        1000,0           ,      86.993,           0,           0
SPECIAL     ,NO DAMAGING ,    8830.088,          80,        1000,0           ,      62.521,           0,           0
SPECIAL     ,NO DAMAGING ,    8830.088,          80,        1000,0           ,      33.158,           0,           0
SPECIAL     ,NO DAMAGING ,    7148.121,          77,        1000,0           ,     895.294,          95,           0
SPECIAL     ,NO DAMAGING ,    7148.121,          77,        1000,0           ,     222.433,           3,           0
SPECIAL     ,NO DAMAGING ,    7148.121,          77,        1000,0           ,     449.164,          29,           0
OMNICIENT   ,NO DAMAGING ,    7148.121,          77,        1000,0           ,     138.021,           0,           0
OMNICIENT   ,NO DAMAGING ,    7148.121,          77,        1000,0           ,     162.533,           0,           0
------- 2018-09-15 00:14:11.796806 -------
fph_mode    ,damage_mode ,lng_length  ,lng_num_sqrs,lng_time    ,fph_aborted ,fph_sr_lnth ,fph_num_trps,fph_num_dmgd
------- 2018-09-15 00:21:35.330486 -------
fph_mode    ,damage_mode ,lng_length  ,lng_num_sqrs,lng_time    ,fph_aborted ,fph_sr_lnth ,fph_num_trps,fph_num_dmgd
------- 2018-09-15 00:22:14.296813 -------
fph_mode    ,damage_mode ,lng_length  ,lng_num_sqrs,lng_time    ,fph_aborted ,fph_sr_lnth ,fph_num_trps,fph_num_dmgd
------- 2018-09-15 00:22:45.647165 -------
fph_mode    ,damage_mode ,lng_length  ,lng_num_sqrs,lng_time    ,fph_aborted ,fph_sr_lnth ,fph_num_trps,fph_num_dmgd
------- 2018-09-15 00:23:12.180153 -------
fph_mode    ,damage_mode ,lng_length  ,lng_num_sqrs,lng_time    ,fph_aborted ,fph_sr_lnth ,fph_num_trps,fph_num_dmgd
------- 2018-09-15 00:23:26.096678 -------
fph_mode    ,damage_mode ,lng_length  ,lng_num_sqrs,lng_time    ,fph_aborted ,fph_sr_lnth ,fph_num_trps,fph_num_dmgd
------- 2018-09-15 00:27:32.880482 -------
fph_mode    ,damage_mode ,lng_length  ,lng_num_sqrs,lng_time    ,fph_aborted ,fph_sr_lnth ,fph_num_trps,fph_num_dmgd
------- 2018-09-15 00:28:08.213451 -------
fph_mode    ,damage_mode ,lng_length  ,lng_num_sqrs,lng_time    ,fph_aborted ,fph_sr_lnth ,fph_num_trps,fph_num_dmgd
------- 2018-09-15 00:28:26.796882 -------
fph_mode    ,damage_mode ,lng_length  ,lng_num_sqrs,lng_time    ,fph_aborted ,fph_sr_lnth ,fph_num_trps,fph_num_dmgd
------- 2018-09-15 00:28:49.229169 -------
fph_mode    ,damage_mode ,lng_length  ,lng_num_sqrs,lng_time    ,fph_aborted ,fph_sr_lnth ,fph_num_trps,fph_num_dmgd
------- 2018-09-15 00:30:21.696937 -------
fph_mode    ,damage_mode ,lng_length  ,lng_num_sqrs,lng_time    ,fph_aborted ,fph_sr_lnth ,fph_num_trps,fph_num_dmgd
------- 2018-09-15 00:30:53.146840 -------
fph_mode    ,damage_mode ,lng_length  ,lng_num_sqrs,lng_time    ,fph_aborted ,fph_sr_lnth ,fph_num_trps,fph_num_dmgd
------- 2018-09-15 00:32:54.608339 -------
fph_mode    ,damage_mode ,lng_length  ,lng_num_sqrs,lng_time    ,fph_aborted ,fph_sr_lnth ,fph_num_trps,fph_num_dmgd
------- 2018-09-15 00:35:55.046896 -------
fph_mode    ,damage_mode ,lng_length  ,lng_num_sqrs,lng_time    ,fph_aborted ,fph_sr_lnth ,fph_num_trps,fph_num_dmgd
------- 2018-09-15 00:36:18.830382 -------
fph_mode    ,damage_mode ,lng_length  ,lng_num_sqrs,lng_time    ,fph_aborted ,fph_sr_lnth ,fph_num_trps,fph_num_dmgd
------- 2018-09-15 00:37:37.845874 -------
fph_mode    ,damage_mode ,lng_length  ,lng_num_sqrs,lng_time    ,fph_aborted ,fph_sr_lnth ,fph_num_trps,fph_num_dmgd
------- 2018-09-15 00:38:17.179290 -------
fph_mode    ,damage_mode ,lng_length  ,lng_num_sqrs,lng_time    ,fph_aborted ,fph_sr_lnth ,fph_num_trps,fph_num_dmgd
------- 2018-09-15 00:40:09.363765 -------
fph_mode    ,damage_mode ,lng_length  ,lng_num_sqrs,lng_time    ,fph_aborted ,fph_sr_lnth ,fph_num_trps,fph_num_dmgd
------- 2018-09-15 00:40:54.696787 -------
fph_mode    ,damage_mode ,lng_length  ,lng_num_sqrs,lng_time    ,fph_aborted ,fph_sr_lnth ,fph_num_trps,fph_num_dmgd
------- 2018-09-15 00:44:29.730032 -------
fph_mode    ,damage_mode ,lng_length  ,lng_num_sqrs,lng_time    ,fph_aborted ,fph_sr_lnth ,fph_num_trps,fph_num_dmgd
------- 2018-09-15 00:50:58.496914 -------
fph_mode    ,damage_mode ,lng_length  ,lng_num_sqrs,lng_time    ,fph_aborted ,fph_sr_lnth ,fph_num_trps,fph_num_dmgd
------- 2018-09-15 00:51:15.345923 -------
fph_mode    ,damage_mode ,lng_length  ,lng_num_sqrs,lng_time    ,fph_aborted ,fph_sr_lnth ,fph_num_trps,fph_num_dmgd
------- 2018-09-15 00:53:46.880441 -------
fph_mode    ,damage_mode ,lng_length  ,lng_num_sqrs,lng_time    ,fph_aborted ,fph_sr_lnth ,fph_num_trps,fph_num_dmgd
------- 2018-09-15 00:54:54.796725 -------
fph_mode    ,damage_mode ,lng_length  ,lng_num_sqrs,lng_time    ,fph_aborted ,fph_sr_lnth ,fph_num_trps,fph_num_dmgd
------- 2018-09-15 00:57:23.279297 -------
fph_mode    ,damage_mode ,lng_length  ,lng_num_sqrs,lng_time    ,fph_aborted ,fph_sr_lnth ,fph_num_trps,fph_num_dmgd
------- 2018-09-15 00:58:00.830128 -------
fph_mode    ,damage_mode ,lng_length  ,lng_num_sqrs,lng_time    ,fph_aborted ,fph_sr_lnth ,fph_num_trps,fph_num_dmgd
------- 2018-09-15 00:59:13.180219 -------
fph_mode    ,damage_mode ,lng_length  ,lng_num_sqrs,lng_time    ,fph_aborted ,fph_sr_lnth ,fph_num_trps,fph_num_dmgd
------- 2018-09-15 01:00:05.163778 -------
fph_mode    ,damage_mode ,lng_length  ,lng_num_sqrs,lng_time    ,fph_aborted ,fph_sr_lnth ,fph_num_trps,fph_num_dmgd
------- 2018-09-15 01:02:05.613432 -------
fph_mode    ,damage_mode ,lng_length  ,lng_num_sqrs,lng_time    ,fph_aborted ,fph_sr_lnth ,fph_num_trps,fph_num_dmgd
------- 2018-09-15 01:02:24.254232 -------
fph_mode    ,damage_mode ,lng_length  ,lng_num_sqrs,lng_time    ,fph_aborted ,fph_sr_lnth ,fph_num_trps,fph_num_dmgd
------- 2018-09-15 01:03:31.989762 -------
fph_mode    ,damage_mode ,lng_length  ,lng_num_sqrs,lng_time    ,fph_aborted ,fph_sr_lnth ,fph_num_trps,fph_num_dmgd
------- 2018-09-15 01:06:04.413606 -------
fph_mode    ,damage_mode ,lng_length  ,lng_num_sqrs,lng_time    ,fph_aborted ,fph_sr_lnth ,fph_num_trps,fph_num_dmgd
------- 2018-09-15 01:07:16.279311 -------
fph_mode    ,damage_mode ,lng_length  ,lng_num_sqrs,lng_time    ,fph_aborted ,fph_sr_lnth ,fph_num_trps,fph_num_dmgd
------- 2018-09-15 01:07:53.141500 -------
fph_mode    ,damage_mode ,lng_length  ,lng_num_sqrs,lng_time    ,fph_aborted ,fph_sr_lnth ,fph_num_trps,fph_num_dmgd
------- 2018-09-15 01:08:34.913906 -------
fph_mode    ,damage_mode ,lng_length  ,lng_num_sqrs,lng_time    ,fph_aborted ,fph_sr_lnth ,fph_num_trps,fph_num_dmgd
------- 2018-09-15 01:09:56.295069 -------
fph_mode    ,damage_mode ,lng_length  ,lng_num_sqrs,lng_time    ,fph_aborted ,fph_sr_lnth ,fph_num_trps,fph_num_dmgd
------- 2018-09-15 01:11:39.196745 -------
fph_mode    ,damage_mode ,lng_length  ,lng_num_sqrs,lng_time    ,fph_aborted ,fph_sr_lnth ,fph_num_trps,fph_num_dmgd
------- 2018-09-15 08:02:41.345321 -------
fph_mode    ,damage_mode ,lng_length  ,lng_num_sqrs,lng_time    ,fph_aborted ,fph_sr_lnth ,fph_num_trps,fph_num_dmgd
REGULAR     ,NO DAMAGING ,   19613.766,         637,        1000,0           ,    1699.879,           5,           0
------- 2018-09-15 08:04:40.146366 -------
fph_mode    ,damage_mode ,lng_length  ,lng_num_sqrs,lng_time    ,fph_aborted ,fph_sr_lnth ,fph_num_trps,fph_num_dmgd
SPECIAL     ,NO DAMAGING ,    9000.881,          81,        1000,0           ,      58.916,           0,           0
------- 2018-09-15 08:12:50.097740 -------
fph_mode    ,damage_mode ,lng_length  ,lng_num_sqrs,lng_time    ,fph_aborted ,fph_sr_lnth ,fph_num_trps,fph_num_dmgd
SPECIAL     ,NO DAMAGING ,      88.128,           3,          10,0           ,      41.789,           0,           0
------- 2018-09-15 08:22:23.323885 -------
fph_mode    ,damage_mode ,lng_length  ,lng_num_sqrs,lng_time    ,fph_aborted ,fph_sr_lnth ,fph_num_trps,fph_num_dmgd
SPECIAL     ,NO DAMAGING ,   10535.981,         247,        1000,1           ,   20870.047,           3,           0
------- 2018-09-15 08:24:48.271550 -------
fph_mode    ,damage_mode ,lng_length  ,lng_num_sqrs,lng_time    ,fph_aborted ,fph_sr_lnth ,fph_num_trps,fph_num_dmgd
SPECIAL     ,NO DAMAGING ,     122.817,           9,          10,0           ,      84.148,           0,           0
------- 2018-09-15 08:28:15.539344 -------
fph_mode    ,damage_mode ,lng_length  ,lng_num_sqrs,lng_time    ,fph_aborted ,fph_sr_lnth ,fph_num_trps,fph_num_dmgd
SPECIAL     ,NO DAMAGING ,    1041.433,          28,         100,0           ,     799.430,           0,           0
------- 2018-09-15 08:30:39.823366 -------
fph_mode    ,damage_mode ,lng_length  ,lng_num_sqrs,lng_time    ,fph_aborted ,fph_sr_lnth ,fph_num_trps,fph_num_dmgd
SPECIAL     ,NO DAMAGING ,    1129.488,          38,         100,0           ,    4934.693,          10,           0
SPECIAL     ,NO DAMAGING ,    5398.227,           9,         100,0           ,     101.412,           0,           0
SPECIAL     ,NO DAMAGING ,    1150.314,          33,         100,0           ,     357.906,           0,           0
SPECIAL     ,NO DAMAGING ,    1150.314,          33,         100,0           ,     891.170,          16,           0
SPECIAL     ,NO DAMAGING ,    1150.314,          33,         100,0           ,     288.334,           0,           0
SPECIAL     ,NO DAMAGING ,    1150.314,          33,         100,0           ,     724.629,           1,           0
SPECIAL     ,NO DAMAGING ,    1150.314,          33,         100,0           ,     317.359,           0,           0
SPECIAL     ,NO DAMAGING ,    1150.314,          33,         100,0           ,    2756.386,          10,           0
SPECIAL     ,NO DAMAGING ,    1150.314,          33,         100,0           ,    1171.719,          43,           0
------- 2018-09-15 08:36:22.639768 -------
fph_mode    ,damage_mode ,lng_length  ,lng_num_sqrs,lng_time    ,fph_aborted ,fph_sr_lnth ,fph_num_trps,fph_num_dmgd
OMNICIENT   ,NO DAMAGING ,    9193.594,         229,        1000,0           ,     679.759,           0,           0
------- 2018-09-15 08:37:37.048601 -------
fph_mode    ,damage_mode ,lng_length  ,lng_num_sqrs,lng_time    ,fph_aborted ,fph_sr_lnth ,fph_num_trps,fph_num_dmgd
SPECIAL     ,NO DAMAGING ,    1137.471,          35,         100,0           ,    1199.251,           0,           0
SPECIAL     ,NO DAMAGING ,    1070.056,          37,         100,0           ,    3932.185,          24,           0
SPECIAL     ,NO DAMAGING ,     947.557,          32,         100,0           ,    1379.146,           0,           0
------- 2018-09-15 08:40:34.565919 -------
fph_mode    ,damage_mode ,lng_length  ,lng_num_sqrs,lng_time    ,fph_aborted ,fph_sr_lnth ,fph_num_trps,fph_num_dmgd
------- 2018-09-15 08:41:42.704934 -------
fph_mode    ,damage_mode ,lng_length  ,lng_num_sqrs,lng_time    ,fph_aborted ,fph_sr_lnth ,fph_num_trps,fph_num_dmgd
------- 2018-09-15 08:47:19.362615 -------
fph_mode    ,damage_mode ,lng_length  ,lng_num_sqrs,lng_time    ,fph_aborted ,fph_sr_lnth ,fph_num_trps,fph_num_dmgd
SPECIAL     ,NO DAMAGING ,    6797.264,         164,        1000,1           ,   11332.402,           0,           0
OMNICIENT   ,NO DAMAGING ,    6797.264,         164,        1000,0           ,     664.861,           0,           0
SPECIAL     ,NO DAMAGING ,    7409.535,          81,        1000,0           ,       0.000,           0,           0
------- 2018-09-15 09:04:14.977130 -------
fph_mode    ,damage_mode ,lng_length  ,lng_num_sqrs,lng_time    ,fph_aborted ,fph_sr_lnth ,fph_num_trps,fph_num_dmgd
SPECIAL     ,NO DAMAGING ,   10260.798,         294,        1000,0           ,       0.000,           0,           0
------- 2018-09-15 09:05:06.289766 -------
fph_mode    ,damage_mode ,lng_length  ,lng_num_sqrs,lng_time    ,fph_aborted ,fph_sr_lnth ,fph_num_trps,fph_num_dmgd
SPECIAL     ,NO DAMAGING ,   11587.826,         191,        1000,0           ,       0.000,           0,           0
------- 2018-09-15 09:06:00.867794 -------
fph_mode    ,damage_mode ,lng_length  ,lng_num_sqrs,lng_time    ,fph_aborted ,fph_sr_lnth ,fph_num_trps,fph_num_dmgd
------- 2018-09-15 09:07:55.678885 -------
fph_mode    ,damage_mode ,lng_length  ,lng_num_sqrs,lng_time    ,fph_aborted ,fph_sr_lnth ,fph_num_trps,fph_num_dmgd
------- 2018-09-15 09:10:19.188966 -------
fph_mode    ,damage_mode ,lng_length  ,lng_num_sqrs,lng_time    ,fph_aborted ,fph_sr_lnth ,fph_num_trps,fph_num_dmgd
SPECIAL     ,NO DAMAGING ,   14937.683,          64,        1000,0           ,      82.592,           0,           0
SPECIAL     ,NO DAMAGING ,   14509.200,          64,        1000,0           ,       0.000,           0,           0
------- 2018-09-15 09:26:12.385330 -------
fph_mode    ,damage_mode ,lng_length  ,lng_num_sqrs,lng_time    ,fph_aborted ,fph_sr_lnth ,fph_num_trps,fph_num_dmgd
------- 2018-09-15 09:26:33.195447 -------
fph_mode    ,damage_mode ,lng_length  ,lng_num_sqrs,lng_time    ,fph_aborted ,fph_sr_lnth ,fph_num_trps,fph_num_dmgd
------- 2018-09-15 09:27:15.185302 -------
fph_mode    ,damage_mode ,lng_length  ,lng_num_sqrs,lng_time    ,fph_aborted ,fph_sr_lnth ,fph_num_trps,fph_num_dmgd
SPECIAL     ,NO DAMAGING ,     289.333,          12,          20,0           ,     781.130,           0,           0
------- 2018-09-15 09:30:50.667099 -------
fph_mode    ,damage_mode ,lng_length  ,lng_num_sqrs,lng_time    ,fph_aborted ,fph_sr_lnth ,fph_num_trps,fph_num_dmgd
------- 2018-09-15 09:30:58.673774 -------
fph_mode    ,damage_mode ,lng_length  ,lng_num_sqrs,lng_time    ,fph_aborted ,fph_sr_lnth ,fph_num_trps,fph_num_dmgd
SPECIAL     ,NO DAMAGING ,    5840.314,          12,        1000,0           ,   12968.312,        1638,           0
------- 2018-09-15 09:40:01.290776 -------
fph_mode    ,damage_mode ,lng_length  ,lng_num_sqrs,lng_time    ,fph_aborted ,fph_sr_lnth ,fph_num_trps,fph_num_dmgd
------- 2018-09-15 09:41:28.579367 -------
fph_mode    ,damage_mode ,lng_length  ,lng_num_sqrs,lng_time    ,fph_aborted ,fph_sr_lnth ,fph_num_trps,fph_num_dmgd
SPECIAL     ,NO DAMAGING ,    8009.960,         207,        1000,0           ,       0.000,           0,           0
------- 2018-09-15 10:21:48.330310 -------
fph_mode    ,damage_mode ,lng_length  ,lng_num_sqrs,lng_time    ,fph_aborted ,fph_sr_lnth ,fph_num_trps,fph_num_dmgd
------- 2018-09-15 10:23:33.623735 -------
fph_mode    ,damage_mode ,lng_length  ,lng_num_sqrs,lng_time    ,fph_aborted ,fph_sr_lnth ,fph_num_trps,fph_num_dmgd
------- 2018-09-15 10:24:47.921414 -------
fph_mode    ,damage_mode ,lng_length  ,lng_num_sqrs,lng_time    ,fph_aborted ,fph_sr_lnth ,fph_num_trps,fph_num_dmgd
SPECIAL     ,NO DAMAGING ,    6399.775,          75,        1000,0           ,      50.573,           0,           0
------- 2018-09-15 10:25:16.559872 -------
fph_mode    ,damage_mode ,lng_length  ,lng_num_sqrs,lng_time    ,fph_aborted ,fph_sr_lnth ,fph_num_trps,fph_num_dmgd
------- 2018-09-15 10:25:47.022719 -------
fph_mode    ,damage_mode ,lng_length  ,lng_num_sqrs,lng_time    ,fph_aborted ,fph_sr_lnth ,fph_num_trps,fph_num_dmgd
------- 2018-09-15 10:37:25.798119 -------
fph_mode    ,damage_mode ,lng_length  ,lng_num_sqrs,lng_time    ,fph_aborted ,fph_sr_lnth ,fph_num_trps,fph_num_dmgd
SPECIAL     ,NO DAMAGING ,    8498.418,          75,        1000,0           ,    4300.409,         175,           0
------- 2018-09-15 10:41:22.268726 -------
fph_mode    ,damage_mode ,lng_length  ,lng_num_sqrs,lng_time    ,fph_aborted ,fph_sr_lnth ,fph_num_trps,fph_num_dmgd
SPECIAL     ,NO DAMAGING ,    5258.502,          12,        1000,0           ,      73.866,           0,           0
------- 2018-09-15 10:42:25.111227 -------
fph_mode    ,damage_mode ,lng_length  ,lng_num_sqrs,lng_time    ,fph_aborted ,fph_sr_lnth ,fph_num_trps,fph_num_dmgd
SPECIAL     ,NO DAMAGING ,      56.402,           1,           5,0           ,      15.204,           0,           0
------- 2018-09-15 10:44:18.686950 -------
fph_mode    ,damage_mode ,lng_length  ,lng_num_sqrs,lng_time    ,fph_aborted ,fph_sr_lnth ,fph_num_trps,fph_num_dmgd
SPECIAL     ,NO DAMAGING ,     101.251,           4,          10,0           ,      74.159,           0,           0
------- 2018-09-15 10:45:23.940570 -------
fph_mode    ,damage_mode ,lng_length  ,lng_num_sqrs,lng_time    ,fph_aborted ,fph_sr_lnth ,fph_num_trps,fph_num_dmgd
SPECIAL     ,NO DAMAGING ,     134.238,           4,          10,0           ,      57.936,           0,           0
------- 2018-09-15 10:46:18.120131 -------
fph_mode    ,damage_mode ,lng_length  ,lng_num_sqrs,lng_time    ,fph_aborted ,fph_sr_lnth ,fph_num_trps,fph_num_dmgd
SPECIAL     ,NO DAMAGING ,       7.474,           1,           1,0           ,       0.000,           0,           0
------- 2018-09-15 10:49:59.946450 -------
fph_mode    ,damage_mode ,lng_length  ,lng_num_sqrs,lng_time    ,fph_aborted ,fph_sr_lnth ,fph_num_trps,fph_num_dmgd
SPECIAL     ,NO DAMAGING ,      15.577,           1,           1,0           ,      12.033,           0,           0
------- 2018-09-15 10:50:37.658359 -------
fph_mode    ,damage_mode ,lng_length  ,lng_num_sqrs,lng_time    ,fph_aborted ,fph_sr_lnth ,fph_num_trps,fph_num_dmgd
SPECIAL     ,NO DAMAGING ,       7.236,           1,           1,0           ,       0.000,           0,           0
------- 2018-09-15 11:10:27.284000 -------
fph_mode    ,damage_mode ,lng_length  ,lng_num_sqrs,lng_time    ,fph_aborted ,fph_sr_lnth ,fph_num_trps,fph_num_dmgd
------- 2018-09-15 11:10:27.377743 -------
fph_mode    ,damage_mode ,lng_length  ,lng_num_sqrs,lng_time    ,fph_aborted ,fph_sr_lnth ,fph_num_trps,fph_num_dmgd
SPECIAL     ,NO DAMAGING ,       8.013,           1,           1,0           ,       0.000,           0,           0
------- 2018-09-15 11:11:00.591940 -------
fph_mode    ,damage_mode ,lng_length  ,lng_num_sqrs,lng_time    ,fph_aborted ,fph_sr_lnth ,fph_num_trps,fph_num_dmgd
------- 2018-09-15 11:11:00.685682 -------
fph_mode    ,damage_mode ,lng_length  ,lng_num_sqrs,lng_time    ,fph_aborted ,fph_sr_lnth ,fph_num_trps,fph_num_dmgd
------- 2018-09-15 11:11:07.810182 -------
fph_mode    ,damage_mode ,lng_length  ,lng_num_sqrs,lng_time    ,fph_aborted ,fph_sr_lnth ,fph_num_trps,fph_num_dmgd
SPECIAL     ,NO DAMAGING ,       3.794,           1,           1,0           ,       0.000,           0,           0
------- 2018-09-15 11:11:46.076991 -------
fph_mode    ,damage_mode ,lng_length  ,lng_num_sqrs,lng_time    ,fph_aborted ,fph_sr_lnth ,fph_num_trps,fph_num_dmgd
SPECIAL     ,NO DAMAGING ,      25.999,           2,           2,0           ,      33.898,           0,           0
------- 2018-09-15 12:33:05.589780 -------
fph_mode    ,damage_mode ,lng_length  ,lng_num_sqrs,lng_time    ,fph_aborted ,fph_sr_lnth ,fph_num_trps,fph_num_dmgd
------- 2018-09-15 12:39:42.517809 -------
fph_mode    ,damage_mode ,lng_length  ,lng_num_sqrs,lng_time    ,fph_aborted ,fph_sr_lnth ,fph_num_trps,fph_num_dmgd
------- 2018-09-15 12:41:54.963444 -------
fph_mode    ,damage_mode ,lng_length  ,lng_num_sqrs,lng_time    ,fph_aborted ,fph_sr_lnth ,fph_num_trps,fph_num_dmgd
------- 2018-09-15 12:58:16.347087 -------
fph_mode    ,damage_mode ,lng_length  ,lng_num_sqrs,lng_time    ,fph_aborted ,fph_sr_lnth ,fph_num_trps,fph_num_dmgd
SPECIAL     ,NO DAMAGING ,      31.499,           2,           4,0           ,      33.614,           0,           0
------- 2018-09-15 13:50:37.119553 -------
fph_mode    ,damage_mode ,lng_length  ,lng_num_sqrs,lng_time    ,fph_aborted ,fph_sr_lnth ,fph_num_trps,fph_num_dmgd
------- 2018-09-15 14:09:37.000029 -------
fph_mode    ,damage_mode ,lng_length  ,lng_num_sqrs,lng_time    ,fph_aborted ,fph_sr_lnth ,fph_num_trps,fph_num_dmgd
------- 2018-09-15 14:17:05.139498 -------
fph_mode    ,damage_mode ,lng_length  ,lng_num_sqrs,lng_time    ,fph_aborted ,fph_sr_lnth ,fph_num_trps,fph_num_dmgd
------- 2018-09-15 14:20:41.483041 -------
fph_mode    ,damage_mode ,lng_length  ,lng_num_sqrs,lng_time    ,fph_aborted ,fph_sr_lnth ,fph_num_trps,fph_num_dmgd
------- 2018-09-15 14:21:31.380164 -------
fph_mode    ,damage_mode ,lng_length  ,lng_num_sqrs,lng_time    ,fph_aborted ,fph_sr_lnth ,fph_num_trps,fph_num_dmgd
------- 2018-09-15 14:22:10.874113 -------
fph_mode    ,damage_mode ,lng_length  ,lng_num_sqrs,lng_time    ,fph_aborted ,fph_sr_lnth ,fph_num_trps,fph_num_dmgd
------- 2018-09-15 14:22:35.009175 -------
fph_mode    ,damage_mode ,lng_length  ,lng_num_sqrs,lng_time    ,fph_aborted ,fph_sr_lnth ,fph_num_trps,fph_num_dmgd
------- 2018-09-15 14:22:55.997871 -------
fph_mode    ,damage_mode ,lng_length  ,lng_num_sqrs,lng_time    ,fph_aborted ,fph_sr_lnth ,fph_num_trps,fph_num_dmgd
SPECIAL     ,NO DAMAGING ,      80.962,           4,          10,0           ,      67.790,           0,           0
------- 2018-09-15 15:28:51.964183 -------
fph_mode    ,damage_mode ,lng_length  ,lng_num_sqrs,lng_time    ,fph_aborted ,fph_sr_lnth ,fph_num_trps,fph_num_dmgd
------- 2018-09-15 15:29:44.975585 -------
